"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDT39","OUT018",1884.12257191015
"FDK60","OUT017",1411.74602216295
"FDZ25","OUT017",2587.62658363132
"FDG12","OUT046",1842.9530187758
"DRB01","OUT019",397.652978338535
"NCC43","OUT027",5271.63572126379
"FDX13","OUT019",495.437660247225
"FDM22","OUT049",777.356347552976
"FDJ03","OUT027",1265.52686830889
"FDU14","OUT018",3104.21281992511
"FDB33","OUT010",353.002021289875
"FDP27","OUT046",2744.79753189842
"FDO38","OUT010",173.115014020793
"FDE28","OUT027",5118.0615019677
"FDO27","OUT035",1422.03520415475
"DRL23","OUT027",2423.35354887738
"FDS28","OUT046",829.422616124753
"FDX24","OUT013",1147.67543895253
"FDZ02","OUT035",1429.92206236075
"FDL46","OUT045",1399.43658783424
"FDS60","OUT027",3893.57156311728
"NCO06","OUT017",469.454923227774
"FDO16","OUT035",1377.23088326596
"FDC60","OUT049",1282.24772100257
"FDA48","OUT018",2755.49664353511
"FDZ36","OUT027",4348.54721107279
"FDK27","OUT045",1662.86466996993
"FDW23","OUT018",384.553294902703
"FDM14","OUT018",1321.48697159148
"FDM14","OUT013",1490.60730454506
"FDW60","OUT018",2170.48614598215
"FDE21","OUT013",1680.29236853537
"NCM42","OUT035",1678.82914346652
"FDY59","OUT010",192.731135582611
"DRI49","OUT049",1159.10860027804
"FDT28","OUT019",290.484627613888
"FDQ22","OUT018",413.663140585073
"FDR60","OUT049",1054.96357122378
"FDC50","OUT019",189.911412187825
"FDV24","OUT013",2163.62099837398
"DRF48","OUT010",430.804630482357
"FDQ47","OUT046",627.929049379685
"DRN36","OUT049",1416.55045485762
"NCY06","OUT035",1888.9311009561
"FDE52","OUT035",1325.26168266987
"NCB54","OUT045",1596.39828385125
"NCF31","OUT035",2314.87538263241
"FDJ08","OUT027",4482.15152488168
"NCC07","OUT017",1464.30002643938
"NCD19","OUT027",1404.69504659995
"FDL46","OUT049",1753.87522038488
"FDM20","OUT045",3320.96760976244
"NCI06","OUT010",394.52998502962
"DRM11","OUT035",3890.91488061444
"NCH07","OUT018",2012.30670967568
"FDS23","OUT013",1740.74863391679
"FDO49","OUT018",579.235945315698
"FDS35","OUT049",891.821865533211
"DRK39","OUT045",1172.65509984926
"DRI39","OUT049",813.572441216222
"FDV04","OUT017",2258.08145667652
"NCN14","OUT035",2797.86201932865
"FDH08","OUT013",3372.02034720182
"FDS20","OUT046",2670.22083502992
"FDV40","OUT049",1094.06485849785
"FDZ48","OUT010",211.979603351336
"FDS24","OUT027",2111.9203268871
"FDK44","OUT049",2534.31629964244
"FDS48","OUT045",2228.54294512761
"FDK26","OUT010",431.119092713871
"FDD23","OUT045",2656.26356601486
"NCH54","OUT017",2434.46171573047
"NCP14","OUT010",231.602864056922
"FDM60","OUT010",95.6126575767213
"FDV24","OUT017",2152.22020482503
"FDH08","OUT018",2844.78597262208
"FDS12","OUT027",3036.06032811259
"FDR39","OUT027",4422.67031836604
"FDP12","OUT027",950.016332041584
"DRF60","OUT027",5258.93648047375
"FDC09","OUT035",1565.60745300885
"FDF50","OUT018",2468.49830335418
"FDG28","OUT035",3632.8282076033
"NCE19","OUT017",779.504353669421
"NCM53","OUT010",213.428797526226
"NCN18","OUT049",1522.43164992873
"FDF32","OUT035",3018.37857010848
"FDF11","OUT013",3333.78950895343
"DRI59","OUT049",3475.39431183345
"NCG54","OUT035",2609.29498128968
"FDM44","OUT046",1470.17366619653
"FDT57","OUT018",2663.60741779462
"FDV24","OUT046",2168.3002288355
"FDI50","OUT019",480.9780798835
"FDS09","OUT035",768.758087889162
"NCC31","OUT027",3612.64580913689
"FDQ07","OUT019",423.944806905443
"FDC22","OUT017",2795.10426106461
"FDZ56","OUT046",2421.18166842979
"FDZ40","OUT019",130.48740689097
"FDS46","OUT027",2753.48281097079
"DRD24","OUT045",1873.94244489249
"FDV45","OUT017",2892.13797037895
"FDL26","OUT045",2236.86855971808
"FDA56","OUT018",1468.45723492955
"FDN27","OUT046",1610.99782134215
"FDM20","OUT049",3571.83407239384
"FDO16","OUT017",1365.3008988976
"FDL03","OUT035",2999.77801683943
"FDE58","OUT046",1706.12553841142
"FDI02","OUT027",2681.10859836157
"NCC55","OUT019",74.5778146890922
"FDR03","OUT018",2670.56765576031
"FDB14","OUT017",1297.39231393382
"FDR45","OUT013",3388.90754310005
"NCN07","OUT017",1805.98003292464
"FDM51","OUT019",240.003282977198
"FDT52","OUT027",5416.41189968932
"FDL26","OUT046",2174.26788424607
"NCZ42","OUT046",3115.03437744888
"DRI47","OUT019",310.37515103279
"FDW40","OUT013",2146.754192087
"FDN34","OUT046",2538.60271729221
"FDS01","OUT035",2689.05925625375
"NCG55","OUT045",1596.23638111466
"FDC11","OUT035",1155.5709000662
"FDX35","OUT018",2527.04025968305
"NCB06","OUT046",2210.23480884672
"FDR09","OUT019",496.264748676428
"FDC53","OUT017",1436.19963979459
"FDY45","OUT013",3580.21854831488
"FDA22","OUT010",333.226004649651
"FDE02","OUT035",1434.53695525128
"FDW21","OUT045",1511.7840625921
"FDV34","OUT046",1130.0820590322
"FDS59","OUT049",1560.94400125209
"NCW17","OUT017",1905.23354725799
"NCK54","OUT046",1680.69134144461
"FDG17","OUT019",495.189570239173
"FDG35","OUT017",2505.06259017952
"FDD08","OUT010",97.0114302980356
"NCO07","OUT017",3263.41499706492
"FDJ10","OUT010",272.753183766431
"FDW36","OUT017",1446.39600695307
"FDW21","OUT010",220.006290538636
"FDY19","OUT017",1732.05707142278
"DRE03","OUT013",614.55209235677
"NCC55","OUT049",628.818174523201
"FDH52","OUT010",140.898470897038
"FDO09","OUT017",3759.86518295309
"FDU43","OUT045",3281.9506978543
"FDX09","OUT010",389.316070037145
"FDH40","OUT019",198.284762206946
"FDW58","OUT017",1492.58616704261
"FDC47","OUT017",3522.61335122494
"NCR41","OUT035",1375.81073741737
"DRG49","OUT035",3589.66398400843
"FDC52","OUT027",3644.20107138262
"FDY13","OUT046",1145.89441880411
"FDY35","OUT013",604.187583960942
"FDI35","OUT017",2980.32118824295
"NCU18","OUT049",2096.08385064432
"FDY33","OUT018",2044.42529390988
"FDC15","OUT027",3657.50035285819
"FDU01","OUT049",2875.16427311882
"NCU42","OUT046",2415.44669416989
"NCV29","OUT018",2130.1250121237
"NCY30","OUT017",2811.82964926638
"FDQ46","OUT049",1625.97098972513
"FDG58","OUT027",3698.9807638501
"FDK33","OUT017",3449.72638492958
"NCD07","OUT045",1475.62424862569
"NCX29","OUT027",3506.30003147708
"NCT42","OUT013",2196.96706425177
"DRN59","OUT035",688.125578961886
"FDI44","OUT035",1179.5185055638
"FDA45","OUT049",1930.92627265197
"FDP31","OUT045",817.255128849029
"FDY01","OUT046",1623.92546147178
"FDT09","OUT018",1549.65206508711
"DRH03","OUT027",2290.36504973472
"FDA36","OUT018",2188.73116191195
"NCF31","OUT017",2229.11779991294
"FDG14","OUT049",2234.12331750715
"FDG28","OUT027",5336.2255453875
"FDU14","OUT049",3664.69728126079
"FDY47","OUT019",255.270898335031
"FDI56","OUT049",1294.49268997862
"DRD01","OUT013",689.222452571431
"FDM22","OUT046",835.885178524526
"FDH33","OUT013",576.2331967031
"DRZ24","OUT013",1623.43679535809
"NCQ38","OUT046",1511.8783499488
"FDO16","OUT027",2113.07859181099
"FDU07","OUT027",3635.49293965576
"NCB07","OUT013",2582.59597579835
"FDU48","OUT045",1593.52100897261
"NCM43","OUT045",2426.27575252777
"FDR31","OUT010",298.21035959224
"DRK49","OUT018",404.865445238013
"NCI30","OUT010",567.741501272953
"DRD60","OUT017",2864.3082205044
"NCG19","OUT046",3104.37730580332
"FDH12","OUT035",1520.91516190687
"FDM32","OUT035",1294.27018367373
"FDM27","OUT035",2369.93286772036
"NCU53","OUT027",3671.59317864314
"NCQ18","OUT046",1427.77085224738
"FDS10","OUT013",2510.13044524004
"FDB33","OUT027",3876.19097567471
"FDI12","OUT013",1197.86187803769
"NCW42","OUT013",3181.87923595954
"NCC06","OUT018",1575.64248828462
"FDW02","OUT017",1828.6371833643
"NCD43","OUT017",1534.03312437846
"FDM57","OUT018",965.671781444283
"FDA58","OUT017",3343.02942388527
"FDK56","OUT046",2670.49247742976
"FDP52","OUT045",3297.92410189437
"FDW20","OUT018",1479.68078824686
"FDS52","OUT049",1463.43812718773
"NCT29","OUT018",1498.1566608427
"NCL54","OUT013",2524.73158416035
"FDC05","OUT045",2683.7104967108
"FDF34","OUT035",2836.07296428077
"FDP03","OUT027",2875.63347416172
"FDD32","OUT010",179.731723435714
"FDZ10","OUT045",1773.15315115541
"FDZ40","OUT035",817.393927330236
"FDD51","OUT018",436.365685503877
"NCY30","OUT019",385.278695764819
"FDP58","OUT017",3172.57386879938
"FDV49","OUT017",3865.65838435286
"FDY24","OUT019",130.625875741204
"NCO55","OUT017",1535.13111843244
"FDR13","OUT017",1675.26265064793
"FDS51","OUT017",873.321455980084
"FDP26","OUT045",1386.18414149176
"NCB54","OUT027",2941.37819147937
"FDF32","OUT017",2906.26627618616
"FDN31","OUT018",2285.70446136288
"DRM48","OUT017",582.504295851718
"FDN20","OUT049",2538.11415380187
"DRL01","OUT046",3307.44162344019
"FDV56","OUT049",1536.42175742154
"DRH13","OUT027",2598.49518439546
"FDA03","OUT017",2229.32411866444
"FDF47","OUT027",4701.84226331667
"FDX32","OUT046",2202.97810401865
"FDX57","OUT049",1413.0674553698
"NCA30","OUT045",2640.15628559102
"FDO49","OUT013",624.665319264844
"FDL04","OUT019",218.197585569058
"DRM48","OUT035",600.702119288406
"FDR16","OUT013",3190.63398834546
"NCC19","OUT018",2314.06580725755
"NCE42","OUT045",2833.56173690033
"FDY24","OUT017",919.219490512714
"FDH19","OUT049",2533.06040317058
"FDJ46","OUT013",2407.34086071407
"FDN45","OUT010",472.210198961655
"FDY08","OUT035",2150.10891758556
"FDZ37","OUT035",1322.78170606963
"NCT30","OUT045",663.77896839287
"DRY23","OUT018",428.309354634216
"NCZ30","OUT018",1599.23067392594
"FDC44","OUT018",1374.81057157183
"FDB45","OUT035",1428.40527523809
"FDY04","OUT013",2293.97449196239
"FDM27","OUT046",2382.34678591691
"FDZ43","OUT017",3563.58908095012
"FDT39","OUT019",314.521788711349
"NCC06","OUT019",266.042117682431
"FDL15","OUT027",3733.89090802394
"FDL57","OUT017",3854.88821409016
"FDU08","OUT046",1349.26673232692
"FDK40","OUT017",3778.0621873057
"FDQ12","OUT010",547.415303339484
"FDS48","OUT017",2366.24585591667
"FDP09","OUT045",2880.23865179896
"FDW21","OUT049",1474.88797458081
"FDY25","OUT035",2874.46493731246
"DRE13","OUT017",1338.41141845139
"FDV43","OUT019",74.0424487426458
"FDD22","OUT045",1479.71020322729
"FDM46","OUT019",239.282766341834
"NCO30","OUT010",446.028747042891
"FDM25","OUT046",2458.34056052402
"NCN41","OUT049",1837.10796614054
"FDU24","OUT045",1329.3443577643
"FDZ50","OUT046",2694.58435237355
"FDP45","OUT013",3554.66330456077
"NCM54","OUT045",1643.17804774588
"FDW10","OUT019",339.816500537126
"FDP20","OUT017",1784.85377592542
"FDK32","OUT046",2216.18965440172
"FDN52","OUT049",1215.75130446624
"FDM58","OUT045",1545.41743889182
"FDZ46","OUT027",2713.97565872971
"NCA18","OUT018",1445.86075159143
"FDD35","OUT046",1816.28569196051
"NCK31","OUT035",706.191835973906
"FDI40","OUT027",2620.35621621429
"FDT50","OUT019",203.129095369059
"NCT06","OUT046",2296.01934062262
"FDT31","OUT035",2944.62719115205
"FDT45","OUT049",742.138795712511
"FDT13","OUT045",2695.19545088365
"FDO50","OUT045",1244.15840571521
"NCU18","OUT010",299.69442862019
"NCR54","OUT049",3012.55774775686
"NCO18","OUT018",2222.02994718698
"FDU09","OUT045",751.661238165188
"FDT13","OUT018",2329.06367036638
"FDE09","OUT046",1616.19823165156
"NCK53","OUT019",229.001793848841
"FDG45","OUT049",3270.61393672139
"DRH15","OUT035",690.869154215959
"FDO21","OUT019",463.622246919782
"FDD14","OUT027",4381.07010109208
"FDC09","OUT046",1505.39825074216
"FDH45","OUT027",1025.2883790707
"FDV32","OUT046",1036.67250023269
"FDG12","OUT035",1819.2089192733
"FDS32","OUT013",1898.47220210753
"NCL55","OUT018",2843.78325885496
"DRE01","OUT035",3609.86419080795
"DRE15","OUT049",1186.93657358417
"NCL42","OUT045",3421.36872685692
"FDP31","OUT013",687.845937932944
"FDN33","OUT018",1178.47292904723
"FDZ59","OUT046",2424.0700892753
"FDE45","OUT010",372.919620109913
"FDJ07","OUT013",1559.66738209394
"FDQ45","OUT018",2328.39846913
"FDM33","OUT027",4872.03882287524
"FDO15","OUT010",170.209800734525
"FDM46","OUT013",1255.24280817753
"FDR03","OUT045",3065.88585158448
"FDY49","OUT018",2050.44771467255
"FDQ60","OUT045",1608.68186150787
"FDW10","OUT049",2330.45499433624
"FDO51","OUT049",659.011104214541
"FDJ40","OUT018",1294.20133762503
"FDS20","OUT018",2282.36915467271
"FDU45","OUT013",1639.90299444142
"FDV02","OUT035",2568.20408732336
"FDN09","OUT046",3330.09720736737
"NCM55","OUT027",4497.50602065928
"FDN23","OUT018",1864.29394183907
"FDY31","OUT010",314.617235954828
"FDW03","OUT010",231.578444953687
"FDD14","OUT046",2542.21733723784
"FDV23","OUT017",1757.86817049718
"DRI03","OUT045",2390.39138171721
"FDN13","OUT035",1302.34695730708
"FDF45","OUT027",1527.65631462096
"FDU46","OUT035",1299.82643071952
"FDB57","OUT049",3305.95417188509
"FDV12","OUT049",1516.58040819224
"FDQ58","OUT013",2115.70361788201
"NCA18","OUT017",1610.25878871748
"FDH52","OUT049",853.609351122038
"FDM24","OUT018",1898.21274836693
"NCP43","OUT027",4367.96554574823
"NCO18","OUT019",359.793761694184
"FDM32","OUT017",1238.4235952071
"NCL07","OUT017",575.659480329558
"FDK03","OUT013",3656.30496063345
"FDP59","OUT017",1329.63341577183
"FDQ24","OUT049",3661.96147603827
"FDQ16","OUT018",1203.46450303845
"FDU44","OUT013",2207.11824569323
"FDH28","OUT010",104.619408177878
"FDV28","OUT019",79.7213259705037
"FDM22","OUT045",791.079672210373
"FDR56","OUT046",2704.51033987792
"FDV39","OUT049",2779.23729230023
"FDU37","OUT019",208.634041340151
"FDQ11","OUT010",582.615835785849
"FDX02","OUT045",3108.74156611335
"NCS42","OUT018",1201.66555765388
"FDY57","OUT027",2369.78135850783
"FDB21","OUT049",3516.27547112671
"FDE28","OUT017",3354.33376590257
"FDQ55","OUT017",1792.55809852735
"FDA48","OUT049",3327.37311608353
"FDZ19","OUT045",2282.38529431005
"NCC43","OUT045",3178.74981307249
"NCV18","OUT046",1299.72710934782
"NCA42","OUT018",2070.2844463306
"FDY45","OUT046",3476.98629248647
"NCC30","OUT045",2545.96883990063
"FDM57","OUT013",1155.94794854681
"FDL09","OUT010",328.893505710863
"FDB09","OUT027",2886.57954869167
"FDT44","OUT035",1652.99085357127
"NCT06","OUT027",3948.38674251246
"FDX26","OUT049",2831.79449535914
"FDK32","OUT013",2226.01842717715
"DRA12","OUT046",2008.06536139656
"FDO46","OUT010",436.051161268192
"FDE52","OUT013",1119.00217800864
"NCH42","OUT045",3223.24638415254
"FDV08","OUT035",657.059124586353
"FDB47","OUT018",2497.74716807451
"FDC28","OUT010",212.186246756086
"FDD22","OUT046",1633.124048817
"FDS07","OUT027",2913.15801950151
"DRI13","OUT045",3019.10693889689
"FDG32","OUT018",2846.03265634753
"FDU14","OUT017",3740.02659195992
"FDD28","OUT019",133.712175205141
"NCP41","OUT017",1585.13622942911
"FDS08","OUT049",2444.10157796243
"FDX47","OUT045",2211.83736675203
"FDC53","OUT019",225.825174868662
"FDQ19","OUT035",3427.37832853028
"FDL14","OUT045",2112.64601952861
"FDM33","OUT019",458.104456502659
"FDA51","OUT045",1564.62894051799
"FDZ27","OUT018",582.304444689476
"FDT04","OUT046",581.906289395607
"DRC13","OUT049",1771.07915770314
"FDR16","OUT027",4854.19932013666
"FDQ03","OUT027",5189.67176548788
"FDE38","OUT035",2548.47914771871
"DRH23","OUT027",1446.13610729396
"FDT11","OUT019",457.386443666259
"FDD09","OUT035",2891.80349913175
"FDR40","OUT045",1243.56553103887
"FDX07","OUT017",2864.79852986342
"FDR07","OUT035",1262.17549585773
"FDA51","OUT017",1710.68215982179
"FDT59","OUT019",497.47625631045
"FDF20","OUT017",2866.41840128929
"FDR13","OUT045",1512.47034374574
"FDY26","OUT049",3094.04596369279
"FDW04","OUT017",1787.38781650522
"FDK52","OUT017",3510.25402090043
"FDN60","OUT049",2397.29372518759
"FDM09","OUT019",340.664752456547
"FDP46","OUT049",1261.51002789137
"FDB50","OUT019",192.6999791463
"NCQ29","OUT049",3684.92575895781
"FDP16","OUT027",5319.55697902397
"FDX33","OUT018",2063.79576014426
"FDP07","OUT010",431.633798041054
"FDN22","OUT046",3328.92520385234
"FDF39","OUT049",3728.72842397525
"FDS21","OUT017",813.492846913426
"NCM42","OUT013",1409.04228728583
"FDK50","OUT019",352.583159513584
"DRF13","OUT027",3583.10735718341
"FDH35","OUT018",2019.87854720146
"FDP60","OUT018",1165.72274211007
"DRJ49","OUT027",2952.63302550759
"NCT42","OUT019",339.03719552578
"FDE38","OUT049",2454.66479260981
"FDI04","OUT049",2881.17166683483
"NCH54","OUT045",2258.58395735793
"FDT56","OUT049",800.743889673726
"DRD15","OUT018",2799.99330076955
"FDV58","OUT013",2552.83931583272
"FDP21","OUT049",2921.60920462712
"FDH05","OUT013",3285.2756016862
"FDR10","OUT027",3840.2823584702
"NCP06","OUT045",1833.08836510347
"FDF33","OUT049",1512.44324293863
"DRK37","OUT013",2773.84587271811
"DRH49","OUT045",1152.44129326695
"FDT58","OUT013",2347.63094799528
"FDD41","OUT018",1311.98244156876
"FDP40","OUT018",1415.09115631459
"FDM51","OUT027",2590.91877227121
"FDO45","OUT010",181.772142165454
"FDW33","OUT010",223.744497926628
"FDY24","OUT045",887.835845285967
"FDB10","OUT010",531.239944922818
"FDM40","OUT035",2121.16480010726
"NCI06","OUT017",2764.62771970339
"FDW12","OUT019",298.452696627036
"FDX48","OUT027",3786.02870588431
"NCW05","OUT027",2451.27348293313
"FDX27","OUT017",1338.56502524439
"DRM37","OUT045",2738.58761254778
"FDA38","OUT045",3045.64692139833
"FDR36","OUT046",643.971309098296
"FDZ45","OUT046",2746.87561537458
"FDG05","OUT017",2340.25264079442
"FDK28","OUT013",3643.41408461603
"FDV47","OUT045",1179.88456998057
"FDN21","OUT045",2211.04418550308
"FDP20","OUT027",2830.48186059724
"FDI35","OUT045",2727.93769547719
"DRY23","OUT013",602.335641987054
"FDA56","OUT017",1840.62310763581
"FDB09","OUT013",1648.98026945683
"NCO26","OUT027",2828.25862207334
"FDQ49","OUT018",2012.38352000542
"FDI52","OUT027",2744.21623554021
"FDZ44","OUT027",2865.03152885889
"FDZ09","OUT018",2078.01361315234
"FDY03","OUT049",1676.39740960141
"NCG42","OUT017",1886.01457846865
"DRI13","OUT027",4960.97635145869
"FDQ32","OUT013",1712.51828216098
"FDW16","OUT035",1285.36999926526
"FDU27","OUT046",683.126868599162
"FDR28","OUT010",340.974673102251
"FDQ49","OUT010",337.081775723001
"FDS37","OUT046",1679.07579809466
"FDW26","OUT018",2680.76207439068
"FDX12","OUT018",2935.81069379502
"NCP06","OUT013",2036.85615437547
"FDW45","OUT010",313.673882227525
"NCN30","OUT049",1395.71462464734
"FDN24","OUT049",775.48441566148
"NCL41","OUT027",854.565863841123
"FDR02","OUT019",235.516101424983
"FDD09","OUT010",403.009890737587
"FDS33","OUT010",180.980006564524
"FDU22","OUT045",1641.2873007664
"FDI53","OUT013",2254.90260393817
"DRH01","OUT049",2581.34368159599
"FDX32","OUT013",2145.28720149394
"NCP30","OUT018",454.105327653212
"FDB60","OUT045",2615.93678532719
"FDB14","OUT049",1328.73852923303
"NCP02","OUT035",865.228502251237
"FDJ10","OUT017",2097.06676326273
"FDG34","OUT046",1525.87353145764
"NCB18","OUT017",1225.19209067114
"FDM16","OUT049",1112.16368781404
"FDW25","OUT018",1169.12455062743
"FDB35","OUT010",201.506565655543
"DRN11","OUT013",2011.59357201054
"FDF41","OUT019",483.908304652927
"FDH16","OUT045",1189.39331115058
"NCQ50","OUT018",2734.27782999748
"DRH23","OUT018",598.742954928872
"DRJ37","OUT013",2018.72701993748
"DRJ24","OUT027",4357.45022485839
"FDY16","OUT035",2872.98865923182
"FDQ27","OUT045",1549.17179056827
"FDZ33","OUT045",2056.75326853127
"FDF29","OUT045",1779.63669243153
"FDA08","OUT049",2397.71129247345
"FDG31","OUT046",892.993264833498
"FDE34","OUT019",374.360127295176
"NCR30","OUT027",1804.2171942015
"FDV33","OUT035",3802.34421702571
"DRZ24","OUT018",1460.02532670481
"NCL54","OUT035",2685.64854400966
"FDR12","OUT049",2649.33453043451
"NCC54","OUT046",3274.82613910972
"DRN59","OUT013",632.893652121875
"FDX50","OUT019",224.660235294135
"FDV31","OUT027",4216.05056297638
"NCA29","OUT027",4264.62576479986
"FDW60","OUT049",2623.34413045386
"FDX08","OUT017",2899.78794402562
"DRD49","OUT013",3186.22753962504
"FDD33","OUT046",3166.7675169339
"FDW35","OUT013",582.71614696191
"FDJ36","OUT017",1486.09198567911
"FDV51","OUT035",2596.9258891539
"FDW36","OUT046",1424.95979581502
"FDH35","OUT046",2261.38398238672
"NCS30","OUT027",2810.11730179178
"FDN49","OUT017",567.850734658679
"FDL08","OUT018",2892.15765857862
"FDI09","OUT013",3387.44631690788
"FDP19","OUT018",1525.99300886251
"FDU21","OUT010",88.1676299792397
"NCP41","OUT045",1413.59799520521
"FDY10","OUT013",1611.18278916375
"FDP12","OUT018",393.693192077161
"NCN26","OUT049",1683.03612604495
"FDK44","OUT013",2459.55141426311
"FDC28","OUT049",1515.46278013598
"FDJ41","OUT027",5684.00783124978
"NCT29","OUT035",1809.78071579104
"NCH42","OUT019",422.882498715272
"FDU60","OUT018",2021.28802448195
"FDS02","OUT045",2681.27032150619
"FDC51","OUT046",1748.92452701891
"FDU03","OUT013",2696.35205563325
"FDX39","OUT045",3095.14188055558
"NCY05","OUT010",96.9935350201082
"NCL06","OUT027",5363.64740725245
"FDD32","OUT035",1114.01057632261
"NCN41","OUT045",1623.95695746005
"NCX53","OUT049",2018.11287357568
"FDU57","OUT019",294.206495063752
"FDQ23","OUT046",1575.27516528861
"FDQ52","OUT045",3482.69863075356
"FDC14","OUT045",595.444257191734
"FDY09","OUT035",2805.56355577947
"FDQ28","OUT045",2227.57707140391
"FDV25","OUT046",3451.82145648376
"FDJ07","OUT035",1790.27853644416
"DRB25","OUT049",1534.69025588824
"FDK52","OUT019",493.695696278595
"FDY52","OUT027",1689.12324125846
"FDB28","OUT046",2773.60639409944
"FDT36","OUT035",590.892693393093
"FDV25","OUT017",3421.65811653047
"NCN07","OUT027",2931.68565285092
"FDC57","OUT017",2852.72249346894
"FDQ03","OUT018",2862.03317844681
"FDU23","OUT017",2556.77989705721
"NCX41","OUT035",3181.56181275969
"NCD06","OUT035",686.281906360077
"FDW08","OUT045",1451.61503220301
"NCU29","OUT017",2340.64142285026
"NCE06","OUT013",2236.8108773958
"FDV52","OUT010",206.315311231581
"FDB02","OUT017",2583.06147836611
"NCR18","OUT045",615.402937233733
"FDK16","OUT049",1365.63128600569
"NCQ29","OUT010",613.528529796083
"FDZ01","OUT019",227.569951690496
"FDW27","OUT035",2207.30535698587
"FDD17","OUT018",2830.54955202276
"FDW39","OUT013",2499.79075078221
"DRH59","OUT045",1028.44810527454
"FDS52","OUT013",1266.79661574154
"FDU40","OUT027",4548.85494197547
"NCF54","OUT013",2440.36639551878
"FDH46","OUT045",1378.57474361718
"NCP14","OUT049",1538.53324995793
"FDH50","OUT049",2895.78060326231
"DRF15","OUT010",318.107643896908
"FDV27","OUT027",2272.95334760112
"NCJ06","OUT049",1827.25470971612
"FDN02","OUT018",2666.41247152566
"FDQ51","OUT049",710.394126721643
